PRIM_STATE,AREA,AREA_NAME,OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC QUOTIENT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
MN,2700003,Southwest Minnesota nonmetropolitan area,33-9092,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",detailed,130,23.8,1.057,1.06,11.94,"24,840",3.2,10.06,10.55,11.36,12.91,14.78,"20,930","21,940","23,630","26,850","30,750",,
MN,2700003,Southwest Minnesota nonmetropolitan area,35-0000,Food Preparation and Serving Related Occupations,major,"9,910",2.7,80.579,0.87,11.69,"24,320",1.0,9.85,10.03,10.89,12.25,14.85,"20,490","20,860","22,650","25,470","30,890",,
MN,2700003,Southwest Minnesota nonmetropolitan area,35-1011,Chefs and Head Cooks,detailed,40,32.6,0.307,0.35,18.58,"38,660",3.9,13.43,15.92,17.78,19.72,25.45,"27,940","33,120","36,980","41,020","52,930",,
MN,2700003,Southwest Minnesota nonmetropolitan area,35-1012,First-Line Supervisors of Food Preparation and Serving Workers,detailed,570,10.7,4.652,0.70,16.58,"34,480",4.1,10.94,12.82,15.38,19.19,23.82,"22,750","26,660","32,000","39,920","49,550",,
MN,2700003,Southwest Minnesota nonmetropolitan area,35-2012,"Cooks, Institution and Cafeteria",detailed,520,12.6,4.192,1.52,13.08,"27,210",2.2,10.18,11.05,12.58,14.73,17.10,"21,180","22,990","26,160","30,650","35,570",,
MN,2700003,Southwest Minnesota nonmetropolitan area,35-2014,"Cooks, Restaurant",detailed,"1,100",8.7,8.957,0.97,11.87,"24,700",2.4,9.86,10.07,11.14,12.39,15.41,"20,500","20,950","23,180","25,760","32,040",,
MN,2700003,Southwest Minnesota nonmetropolitan area,35-2021,Food Preparation Workers,detailed,510,32.5,4.174,0.74,11.73,"24,410",2.8,9.86,10.02,10.86,12.54,15.48,"20,500","20,850","22,580","26,080","32,190",,
MN,2700003,Southwest Minnesota nonmetropolitan area,35-3011,Bartenders,detailed,910,18.1,7.378,1.69,10.68,"22,220",1.5,9.66,10.02,10.34,11.44,12.14,"20,090","20,840","21,510","23,800","25,240",,
MN,2700003,Southwest Minnesota nonmetropolitan area,35-3021,"Combined Food Preparation and Serving Workers, Including Fast Food",detailed,"2,950",7.1,23.939,0.94,11.51,"23,950",1.6,9.71,10.05,11.05,12.20,14.43,"20,190","20,900","22,990","25,370","30,010",,
MN,2700003,Southwest Minnesota nonmetropolitan area,35-3022,"Counter Attendants, Cafeteria, Food Concession, and Coffee Shop",detailed,**,**,**,**,10.24,"21,310",3.2,9.86,10.03,10.05,10.09,11.26,"20,500","20,850","20,910","20,980","23,410",,
MN,2700003,Southwest Minnesota nonmetropolitan area,35-3031,Waiters and Waitresses,detailed,"1,950",8.6,15.860,0.89,10.61,"22,060",1.9,9.85,10.02,10.05,11.02,12.02,"20,490","20,850","20,900","22,920","25,000",,
MN,2700003,Southwest Minnesota nonmetropolitan area,35-3041,"Food Servers, Nonrestaurant",detailed,600,15.8,4.881,2.65,12.15,"25,270",2.0,10.20,10.80,11.80,13.32,14.68,"21,220","22,470","24,540","27,710","30,530",,
MN,2700003,Southwest Minnesota nonmetropolitan area,35-9011,Dining Room and Cafeteria Attendants and Bartender Helpers,detailed,150,48.6,1.196,0.38,10.57,"21,980",3.2,10.02,10.03,10.07,10.85,11.88,"20,850","20,860","20,940","22,560","24,710",,
MN,2700003,Southwest Minnesota nonmetropolitan area,35-9021,Dishwashers,detailed,**,**,**,**,10.84,"22,550",2.3,9.85,10.04,10.68,11.46,11.98,"20,500","20,880","22,220","23,840","24,910",,
MN,2700003,Southwest Minnesota nonmetropolitan area,35-9031,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",detailed,190,24.7,1.573,0.55,11.11,"23,100",5.7,10.02,10.05,10.42,11.76,13.76,"20,850","20,900","21,670","24,450","28,620",,
MN,2700003,Southwest Minnesota nonmetropolitan area,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,"3,750",4.7,30.505,1.00,14.07,"29,270",2.3,9.92,10.78,12.98,16.25,19.91,"20,640","22,420","26,990","33,790","41,420",,
MN,2700003,Southwest Minnesota nonmetropolitan area,37-1011,First-Line Supervisors of Housekeeping and Janitorial Workers,detailed,100,16.0,0.796,0.75,20.08,"41,770",3.4,13.35,16.56,19.35,23.86,28.31,"27,760","34,440","40,250","49,630","58,880",,
MN,2700003,Southwest Minnesota nonmetropolitan area,37-1012,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",detailed,60,34.0,0.455,0.65,27.31,"56,800",6.9,20.16,22.28,26.22,29.96,36.61,"41,940","46,340","54,540","62,310","76,140",,
MN,2700003,Southwest Minnesota nonmetropolitan area,37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",detailed,"1,730",6.6,14.040,0.94,13.90,"28,910",1.5,10.03,11.10,13.37,16.00,18.65,"20,860","23,090","27,810","33,280","38,800",,
MN,2700003,Southwest Minnesota nonmetropolitan area,37-2012,Maids and Housekeeping Cleaners,detailed,"1,040",8.0,8.422,1.32,11.62,"24,160",2.4,9.70,9.89,11.16,12.75,14.54,"20,190","20,580","23,220","26,520","30,240",,
MN,2700003,Southwest Minnesota nonmetropolitan area,37-3011,Landscaping and Groundskeeping Workers,detailed,610,25.7,4.946,0.78,14.57,"30,310",3.7,10.03,11.34,13.55,17.03,21.29,"20,860","23,580","28,180","35,420","44,270",,
MN,2700003,Southwest Minnesota nonmetropolitan area,37-3012,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",detailed,190,31.6,1.533,9.05,18.62,"38,730",3.6,15.19,16.72,18.77,21.20,23.18,"31,600","34,790","39,040","44,100","48,220",,
MN,2700003,Southwest Minnesota nonmetropolitan area,39-0000,Personal Care and Service Occupations,major,"5,760",13.9,46.826,1.24,13.35,"27,780",1.9,10.09,10.92,12.38,14.54,17.72,"20,980","22,720","25,750","30,240","36,860",,
MN,2700003,Southwest Minnesota nonmetropolitan area,39-1021,First-Line Supervisors of Personal Service Workers,detailed,210,19.9,1.696,1.07,19.11,"39,750",3.7,13.61,15.68,18.72,21.93,24.80,"28,320","32,620","38,930","45,610","51,590",,
MN,2700003,Southwest Minnesota nonmetropolitan area,39-2021,Nonfarm Animal Caretakers,detailed,110,24.5,0.922,0.67,11.02,"22,930",4.2,10.02,10.03,10.08,11.16,12.45,"20,840","20,850","20,960","23,210","25,890",,
MN,2700003,Southwest Minnesota nonmetropolitan area,39-3091,Amusement and Recreation Attendants,detailed,240,47.2,1.932,0.87,12.13,"25,230",6.2,9.85,10.09,11.00,11.92,17.49,"20,490","20,980","22,880","24,790","36,370",,
MN,2700003,Southwest Minnesota nonmetropolitan area,39-4021,Funeral Attendants,detailed,70,16.4,0.578,2.37,14.35,"29,850",4.9,11.45,13.15,14.48,15.74,17.59,"23,810","27,360","30,110","32,730","36,590",,
MN,2700003,Southwest Minnesota nonmetropolitan area,39-4031,"Morticians, Undertakers, and Funeral Directors",detailed,**,**,**,**,34.13,"70,990",6.9,23.63,32.42,35.24,37.99,39.62,"49,150","67,440","73,290","79,020","82,410",,
MN,2700003,Southwest Minnesota nonmetropolitan area,39-5012,"Hairdressers, Hairstylists, and Cosmetologists",detailed,300,23.8,2.409,0.92,13.46,"28,010",7.0,9.71,10.22,11.79,15.12,20.22,"20,190","21,260","24,530","31,450","42,070",,
MN,2700003,Southwest Minnesota nonmetropolitan area,39-7010,Tour and Travel Guides,detailed,50,24.9,0.371,1.08,14.73,"30,640",4.8,10.65,12.68,14.87,16.98,18.34,"22,150","26,370","30,940","35,330","38,160",,
MN,2700003,Southwest Minnesota nonmetropolitan area,39-9011,Childcare Workers,detailed,540,24.7,4.386,1.12,12.88,"26,790",6.0,9.86,10.14,11.69,14.73,18.16,"20,500","21,080","24,320","30,630","37,780",,
MN,2700003,Southwest Minnesota nonmetropolitan area,39-9021,Personal Care Aides,detailed,"3,230",23.5,26.248,1.72,12.50,"26,010",1.6,10.38,11.11,12.31,13.92,15.03,"21,600","23,100","25,610","28,960","31,260",,
MN,2700003,Southwest Minnesota nonmetropolitan area,39-9031,Fitness Trainers and Aerobics Instructors,detailed,130,44.7,1.070,0.50,20.19,"41,990",13.2,10.71,12.58,19.31,27.28,30.69,"22,270","26,160","40,160","56,730","63,830",,
MN,2700003,Southwest Minnesota nonmetropolitan area,39-9032,Recreation Workers,detailed,330,8.3,2.655,1.09,13.02,"27,070",1.9,10.21,11.02,12.40,14.50,17.24,"21,240","22,920","25,790","30,150","35,850",,
MN,2700003,Southwest Minnesota nonmetropolitan area,39-9041,Residential Advisors,detailed,240,36.3,1.947,2.60,16.29,"33,890",4.5,11.63,13.57,15.95,19.04,22.10,"24,180","28,220","33,180","39,610","45,970",,
MN,2700003,Southwest Minnesota nonmetropolitan area,39-9099,"Personal Care and Service Workers, All Other",detailed,**,**,**,**,11.88,"24,710",3.2,10.03,10.33,11.60,13.34,14.58,"20,860","21,490","24,130","27,750","30,340",,
MN,2700003,Southwest Minnesota nonmetropolitan area,41-0000,Sales and Related Occupations,major,"11,680",4.9,94.935,0.94,18.87,"39,260",3.4,10.02,10.97,14.19,21.94,34.86,"20,840","22,820","29,520","45,640","72,510",,
MN,2700003,Southwest Minnesota nonmetropolitan area,41-1011,First-Line Supervisors of Retail Sales Workers,detailed,950,11.6,7.720,0.95,20.86,"43,400",3.8,13.47,16.26,19.34,24.86,29.43,"28,030","33,820","40,220","51,710","61,210",,
MN,2700003,Southwest Minnesota nonmetropolitan area,41-1012,First-Line Supervisors of Non-Retail Sales Workers,detailed,100,30.5,0.837,0.49,35.12,"73,050",4.9,25.21,28.39,33.64,38.96,48.51,"52,430","59,060","69,970","81,050","100,900",,
MN,2700003,Southwest Minnesota nonmetropolitan area,41-2011,Cashiers,detailed,"3,640",7.6,29.569,1.18,11.32,"23,550",1.1,10.01,10.02,10.94,11.88,13.59,"20,830","20,840","22,760","24,710","28,260",,
MN,2700003,Southwest Minnesota nonmetropolitan area,41-2021,Counter and Rental Clerks,detailed,300,35.1,2.415,0.82,17.35,"36,100",9.4,10.52,12.70,15.02,22.41,27.85,"21,880","26,410","31,230","46,610","57,940",,
MN,2700003,Southwest Minnesota nonmetropolitan area,41-2022,Parts Salespersons,detailed,440,15.8,3.556,2.02,19.25,"40,040",3.5,14.51,16.21,18.53,22.48,25.31,"30,180","33,710","38,540","46,750","52,650",,
MN,2700003,Southwest Minnesota nonmetropolitan area,41-2031,Retail Salespersons,detailed,"3,020",9.7,24.565,0.80,14.72,"30,620",4.0,10.02,10.66,12.29,16.42,20.86,"20,830","22,170","25,550","34,140","43,380",,
MN,2700003,Southwest Minnesota nonmetropolitan area,41-3011,Advertising Sales Agents,detailed,150,12.3,1.182,1.28,18.22,"37,890",5.1,13.00,15.39,17.27,19.27,24.36,"27,040","32,010","35,920","40,080","50,680",,
MN,2700003,Southwest Minnesota nonmetropolitan area,41-3021,Insurance Sales Agents,detailed,470,17.1,3.782,1.39,35.80,"74,460",17.8,14.61,19.42,24.20,36.57,88.19,"30,390","40,400","50,340","76,070","183,420",,
MN,2700003,Southwest Minnesota nonmetropolitan area,41-3031,"Securities, Commodities, and Financial Services Sales Agents",detailed,150,14.7,1.240,0.43,29.61,"61,600",23.6,13.57,16.60,21.44,30.38,37.61,"28,230","34,520","44,590","63,190","78,230",,
MN,2700003,Southwest Minnesota nonmetropolitan area,41-3099,"Sales Representatives, Services, All Other",detailed,570,15.0,4.606,0.64,25.89,"53,850",6.8,14.82,16.80,20.48,32.00,47.25,"30,830","34,950","42,590","66,560","98,280",,
MN,2700003,Southwest Minnesota nonmetropolitan area,41-4011,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",detailed,100,23.3,0.834,0.39,33.61,"69,920",7.6,19.49,23.07,31.09,39.39,54.66,"40,550","47,990","64,670","81,930","113,700",,
MN,2700003,Southwest Minnesota nonmetropolitan area,41-4012,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",detailed,"1,600",18.3,12.976,1.39,32.78,"68,190",3.4,16.99,22.56,30.68,41.45,51.33,"35,350","46,930","63,820","86,220","106,760",,
MN,2700003,Southwest Minnesota nonmetropolitan area,41-9022,Real Estate Sales Agents,detailed,**,**,**,**,19.97,"41,530",6.7,16.31,18.55,20.24,22.21,23.39,"33,930","38,590","42,100","46,190","48,640",,
MN,2700003,Southwest Minnesota nonmetropolitan area,41-9099,"Sales and Related Workers, All Other",detailed,100,31.0,0.822,1.24,12.78,"26,590",3.3,10.22,10.77,11.68,13.38,14.99,"21,270","22,400","24,290","27,830","31,170",,
MN,2700003,Southwest Minnesota nonmetropolitan area,43-0000,Office and Administrative Support Occupations,major,"16,030",2.8,130.294,0.86,17.90,"37,220",1.0,10.88,13.41,16.97,21.25,26.11,"22,640","27,890","35,290","44,190","54,310",,
MN,2700003,Southwest Minnesota nonmetropolitan area,43-1011,First-Line Supervisors of Office and Administrative Support Workers,detailed,730,7.0,5.928,0.58,26.49,"55,100",3.2,15.18,18.03,24.90,31.65,39.43,"31,570","37,500","51,790","65,820","82,020",,
MN,2700003,Southwest Minnesota nonmetropolitan area,43-3011,Bill and Account Collectors,detailed,80,24.9,0.623,0.36,16.29,"33,890",3.7,12.87,13.65,14.96,17.76,22.97,"26,770","28,400","31,120","36,940","47,790",,
MN,2700003,Southwest Minnesota nonmetropolitan area,43-3021,Billing and Posting Clerks,detailed,280,20.9,2.261,0.70,16.90,"35,160",4.0,11.19,13.93,16.90,19.59,23.04,"23,280","28,970","35,140","40,750","47,930",,
MN,2700003,Southwest Minnesota nonmetropolitan area,43-3031,"Bookkeeping, Accounting, and Auditing Clerks",detailed,"1,720",7.1,13.945,1.32,17.86,"37,150",1.5,12.57,14.50,17.21,20.67,24.34,"26,140","30,150","35,800","42,990","50,620",,
MN,2700003,Southwest Minnesota nonmetropolitan area,43-3051,Payroll and Timekeeping Clerks,detailed,130,15.8,1.029,1.03,22.00,"45,760",2.7,16.06,17.63,21.20,25.68,30.07,"33,400","36,670","44,100","53,410","62,550",,
MN,2700003,Southwest Minnesota nonmetropolitan area,43-3061,Procurement Clerks,detailed,30,8.4,0.265,0.56,18.68,"38,850",3.5,12.50,14.17,19.57,23.39,25.28,"26,000","29,480","40,710","48,640","52,590",,
MN,2700003,Southwest Minnesota nonmetropolitan area,43-3071,Tellers,detailed,580,10.9,4.682,1.45,14.63,"30,440",3.2,11.04,12.63,14.20,16.38,19.06,"22,970","26,260","29,530","34,070","39,640",,
MN,2700003,Southwest Minnesota nonmetropolitan area,43-4031,"Court, Municipal, and License Clerks",detailed,240,32.1,1.936,1.97,18.03,"37,500",7.3,9.97,9.98,18.80,23.38,27.87,"20,740","20,750","39,100","48,630","57,970",,
MN,2700003,Southwest Minnesota nonmetropolitan area,43-4051,Customer Service Representatives,detailed,"1,520",9.8,12.383,0.62,16.83,"35,020",2.3,10.81,12.92,15.87,19.95,23.94,"22,490","26,880","33,010","41,490","49,800",,
MN,2700003,Southwest Minnesota nonmetropolitan area,43-4061,"Eligibility Interviewers, Government Programs",detailed,40,4.3,0.310,0.33,22.10,"45,960",2.2,17.17,19.11,22.13,24.94,28.25,"35,710","39,740","46,020","51,860","58,760",,
MN,2700003,Southwest Minnesota nonmetropolitan area,43-4071,File Clerks,detailed,**,**,**,**,15.03,"31,250",3.2,11.06,12.35,14.24,17.08,19.12,"23,000","25,680","29,620","35,520","39,780",,
MN,2700003,Southwest Minnesota nonmetropolitan area,43-4081,"Hotel, Motel, and Resort Desk Clerks",detailed,250,39.5,2.072,1.15,10.54,"21,920",4.7,9.72,9.73,9.86,11.13,11.97,"20,220","20,230","20,500","23,150","24,910",,
MN,2700003,Southwest Minnesota nonmetropolitan area,43-4111,"Interviewers, Except Eligibility and Loan",detailed,190,17.4,1.577,1.18,16.31,"33,930",2.5,12.61,13.94,16.02,18.56,21.11,"26,220","29,000","33,320","38,610","43,920",,
MN,2700003,Southwest Minnesota nonmetropolitan area,43-4121,"Library Assistants, Clerical",detailed,150,11.3,1.225,1.99,14.71,"30,600",2.3,10.55,11.54,13.80,17.15,21.43,"21,940","24,000","28,710","35,670","44,570",,
MN,2700003,Southwest Minnesota nonmetropolitan area,43-4131,Loan Interviewers and Clerks,detailed,220,13.9,1.819,1.18,18.89,"39,300",3.2,15.46,16.39,17.87,19.57,26.24,"32,160","34,100","37,160","40,700","54,570",,
MN,2700003,Southwest Minnesota nonmetropolitan area,43-4141,New Accounts Clerks,detailed,160,31.8,1.333,4.65,17.94,"37,320",2.9,13.43,15.16,17.56,21.00,23.80,"27,940","31,530","36,530","43,680","49,500",,
MN,2700003,Southwest Minnesota nonmetropolitan area,43-4151,Order Clerks,detailed,50,23.9,0.438,0.40,18.05,"37,550",2.7,11.80,16.11,18.35,21.24,23.78,"24,550","33,520","38,160","44,190","49,460",,
MN,2700003,Southwest Minnesota nonmetropolitan area,43-4161,"Human Resources Assistants, Except Payroll and Timekeeping",detailed,160,16.2,1.337,1.55,18.83,"39,160",1.9,13.48,15.39,18.20,21.71,26.47,"28,030","32,010","37,860","45,160","55,060",,
MN,2700003,Southwest Minnesota nonmetropolitan area,43-4171,Receptionists and Information Clerks,detailed,590,12.3,4.757,0.66,14.87,"30,920",2.1,10.09,12.33,14.80,17.42,19.06,"20,990","25,640","30,790","36,240","39,640",,
MN,2700003,Southwest Minnesota nonmetropolitan area,43-4199,"Information and Record Clerks, All Other",detailed,50,11.4,0.442,0.41,18.40,"38,270",2.3,13.96,14.99,17.67,21.21,24.91,"29,030","31,190","36,750","44,110","51,810",,
MN,2700003,Southwest Minnesota nonmetropolitan area,43-5021,Couriers and Messengers,detailed,**,**,**,**,16.94,"35,240",4.2,12.33,13.82,16.50,19.11,23.64,"25,660","28,750","34,320","39,760","49,160",,
MN,2700003,Southwest Minnesota nonmetropolitan area,43-5031,"Police, Fire, and Ambulance Dispatchers",detailed,70,11.5,0.564,0.86,21.77,"45,280",2.5,16.74,18.79,21.58,24.22,27.66,"34,810","39,080","44,880","50,380","57,520",,
MN,2700003,Southwest Minnesota nonmetropolitan area,43-5032,"Dispatchers, Except Police, Fire, and Ambulance",detailed,170,19.0,1.391,1.01,19.59,"40,740",3.8,13.63,15.85,18.72,23.24,27.45,"28,350","32,970","38,940","48,330","57,100",,
MN,2700003,Southwest Minnesota nonmetropolitan area,43-5051,Postal Service Clerks,detailed,180,0.0,1.479,2.72,21.92,"45,590",0.9,17.19,17.20,21.88,25.73,28.90,"35,760","35,770","45,500","53,510","60,110",,
MN,2700003,Southwest Minnesota nonmetropolitan area,43-5052,Postal Service Mail Carriers,detailed,490,0.0,3.982,1.68,23.81,"49,520",0.8,17.78,17.79,22.37,30.04,32.26,"36,990","37,000","46,520","62,480","67,090",,
MN,2700003,Southwest Minnesota nonmetropolitan area,43-5061,"Production, Planning, and Expediting Clerks",detailed,210,12.8,1.728,0.71,23.25,"48,360",3.0,16.85,19.76,23.00,27.41,30.29,"35,040","41,110","47,850","57,020","63,010",,
MN,2700003,Southwest Minnesota nonmetropolitan area,43-5071,"Shipping, Receiving, and Traffic Clerks",detailed,410,9.7,3.346,0.74,17.02,"35,400",2.4,12.38,13.81,16.41,19.35,23.35,"25,750","28,720","34,130","40,250","48,560",,
MN,2700003,Southwest Minnesota nonmetropolitan area,43-5081,Stock Clerks and Order Fillers,detailed,"1,340",9.1,10.921,0.77,14.03,"29,190",2.3,10.06,11.09,12.86,16.19,20.00,"20,920","23,080","26,750","33,680","41,600",,
MN,2700003,Southwest Minnesota nonmetropolitan area,43-5111,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",detailed,**,**,**,**,17.58,"36,560",2.8,12.88,15.18,17.68,20.57,22.69,"26,780","31,580","36,770","42,790","47,190",,
MN,2700003,Southwest Minnesota nonmetropolitan area,43-6011,Executive Secretaries and Executive Administrative Assistants,detailed,290,9.7,2.368,0.60,24.42,"50,800",2.6,17.24,20.22,23.80,28.40,33.16,"35,860","42,060","49,500","59,080","68,960",,
MN,2700003,Southwest Minnesota nonmetropolitan area,43-6012,Legal Secretaries,detailed,**,**,**,**,21.94,"45,620",12.0,14.13,19.77,21.88,23.93,32.73,"29,380","41,110","45,520","49,780","68,070",,
MN,2700003,Southwest Minnesota nonmetropolitan area,43-6013,Medical Secretaries,detailed,490,16.2,3.948,0.98,19.58,"40,720",4.0,13.35,15.43,18.63,22.74,27.70,"27,760","32,100","38,750","47,300","57,610",,
MN,2700003,Southwest Minnesota nonmetropolitan area,43-6014,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",detailed,"1,690",6.2,13.744,0.92,17.62,"36,640",1.8,11.28,14.32,17.24,20.53,24.45,"23,460","29,780","35,850","42,700","50,850",,
MN,2700003,Southwest Minnesota nonmetropolitan area,43-9021,Data Entry Keyers,detailed,110,33.9,0.899,0.74,12.41,"25,810",5.3,9.97,9.98,12.45,14.30,16.00,"20,740","20,750","25,900","29,750","33,280",,
MN,2700003,Southwest Minnesota nonmetropolitan area,43-9041,Insurance Claims and Policy Processing Clerks,detailed,**,**,**,**,18.46,"38,400",6.7,13.83,15.73,17.87,20.95,24.40,"28,760","32,710","37,180","43,570","50,760",,
